Urun_Ad,Marka,Seri,Urun_URL,SSD,Islemci_Turu,Islemci_Nesli,Islemci_Modeli,Islemci_Cekirdek_Sayisi,Islemci_Hizi,Ekran_Kart,Ekran_Karti_Modeli,Ekran_Karti_Tipi,Ekran_Karti_Hafizasi,RAM,RAM_Frekans,Ram_Turu,Cozunurluk_Format,Ekran_Boyutu,Ekran_Cozunurlugu,Ekran_Yenileme_Hizi,Panel_Tipi,Isletim_Sistemi,Agirlik,Pil_Gucu,Fiyat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"HP Omen 16-U0006NT 7Z967EA i7-13700HX 16 GB 512 GB SSD RTX4060 16"" WUXGA Gaming Laptop",HP,HP Omen,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-omen-16-u0006nt-7z967ea-i7-13700hx-16-gb-512-gb-ssd-rtx4060-16-wuxga-notebook-fiyati,248503115.html",512 GB,Intel Core i7,13. Nesil,i7-13700HX,16.0,3.70 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,4800 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Windows 11 Home,2.35,83 Wh,54.999,12.324291,7.0783443,2.910675,0.0,7.9759827,6.2656474,0.0,4.6432786,0.0,7.8959765,7.62549,6.599783,4.2660365,3.3714657,4.0786653,5.9306707,15.309578,0.0,11.314171,2.6098917,5.200861,8.116972,6.1553044,8.241254,4.6525273,10.97542,7.116163,3.1224556,11.884175,3.033105,6.6368103,7.2365174
"Monster Abra A5 V20.4.7 i5-12450H 8 GB 500 GB SSD RTX4050 15.6"" W11H Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v20-4-7-i5-12450h-8-gb-500-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,298916907.html",500 GB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 4050,Harici,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.0,62.32 Wh,38.899,7.3594437,6.102343,14.093086,0.0,2.8750207,7.056868,0.0,8.765803,8.76885,0.0,8.278859,7.6514525,8.252135,5.557059,5.1304593,7.71712,10.299162,5.802382,6.6510444,0.0,1.0581347,8.416711,7.134463,4.3839293,8.716156,3.2044287,11.619497,4.382042,8.067899,5.9218826,0.0,0.18587996
"HP Victus 15-FA1058NT 8W8A2EA i5-13500H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",HP,HP Victus,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-15-fa1058nt-8w8a2ea-i5-13500h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,313861932.html",512 GB,Intel Core i5,13. Nesil,i5-13500H,12.0,3.50 GHz,NVIDIA,RTX 3050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.3,70 Wh,38.399,6.149126,8.883257,7.804899,0.0,8.561572,4.934288,0.0,5.4141145,6.064177,0.9889948,7.4781966,6.0329604,10.217488,3.588291,3.973998,5.134807,7.4912205,5.4596066,4.1749916,0.106989115,7.5864577,5.0837,10.3565855,5.5563455,3.477002,7.846205,9.18005,6.5123205,13.583065,7.1929274,4.3439603,2.0173907
"Asus TUF Gaming F15 FX507ZC4-HN010 i7-12700H 16 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4-hn010-i7-12700h-16-gb-512-gb-ssd-rtx3050-15-6-full-hd-notebook-fiyati,400011034.html",512 GB,Intel Core i7,12. Nesil,i7-12700,14.0,2.10 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,56 Wh,43.399,6.603444,0.0,9.025236,0.0,9.741526,4.0519795,0.0,11.140452,5.7874885,4.930382,6.036352,6.327655,9.362842,4.4785132,2.5202615,8.69182,5.557226,7.214612,8.183616,5.5549884,5.6733727,5.2712216,8.884719,6.9080186,5.754596,4.6517453,12.212934,5.276842,10.981482,6.780829,3.678992,6.0110364
"Casper Excalibur G870.1245-BVA0X-B i5-12450H 16 GB 500 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1245-bva0x-b-i5-12450h-16-gb-500-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,417400227.html",500 GB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,38.199,8.072046,8.015362,18.966434,0.0,3.1015477,3.3280869,0.0,8.707648,8.183814,1.8134049,3.8337197,7.3282614,7.501715,5.1422,3.5596435,7.640519,11.580716,8.023042,3.6703846,0.16357349,7.0410237,9.553302,5.2535152,5.8571696,9.84567,2.8764052,11.617159,5.5417523,9.960127,9.943727,1.7429924,3.5850592
"Casper Excalibur G911.1390-EF90X-C i9-13900HX 64 GB 1 TB SSD RTX4090 16"" QHD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g911-1390-ef90x-c-i9-13900hx-64-gb-1-tb-ssd-rtx4090-16-qhd-notebook-fiyati,423524466.html",1 TB,Intel Core i9,13. Nesil,i9-13900HX,16.0,3.90 GHz,NVIDIA,RTX 4090,Harici,16 GB,64 GB,4800 MHz,DDR5,QHD,16 inç,2560x1440 px,165 Hz,IPS,Free Dos,2.5,64 Wh,112.43,12.903917,6.881149,14.129118,0.0,4.411201,3.0729723,0.0,6.074695,0.0,6.6773424,0.0,6.5190587,4.823501,7.2863116,6.847163,2.2733688,17.001102,4.362856,4.512086,0.0,3.6860242,6.6500573,6.8234286,10.911813,4.5792413,0.0,3.149639,0.66736287,7.9220724,5.304125,1.7039351,10.86601
"Asus TUF Gaming F15 FX507VU-LP260 i7-13620H 16 GB 512 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vu-lp260-i7-13620h-16-gb-512-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,606500661.html",512 GB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,16 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.2,90 Wh,52.199,6.5583196,3.4411657,10.084794,0.0,8.439372,8.814952,0.0,11.719071,2.3171647,7.2100086,1.7872411,9.445576,5.8627367,3.6905336,6.855467,8.926251,12.372785,6.8817286,12.476318,4.8089147,2.410939,1.6294343,6.653433,9.496948,8.226375,5.3552003,12.438354,3.4941905,10.792121,10.528108,2.0538723,10.5567465
"Monster Tulpar T7 V20.8.4 i7-12700H 16 GB 1 TB SSD RTX4060 17.3"" FreeDOS Full HD Gaming Laptop",Monster,Monster Tulpar T7,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t7-v20-8-4-i7-12700h-16-gb-1-tb-ssd-rtx4060-17-3-full-hd-notebook-fiyati,637481015.html",1 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,17.3 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,62.32 Wh,67.723,2.4021509,5.617338,2.4249234,0.0,6.249308,2.5905252,0.0,5.9290247,5.5835323,1.0105826,5.154757,8.316668,11.93201,5.5416393,3.8714373,6.6988263,11.737628,3.4225223,5.282759,4.1480618,7.237482,9.619174,8.384103,4.3944974,3.1334982,5.1871066,13.848851,5.6042366,10.301321,9.821859,3.5437129,5.4811606
"Casper Excalibur G911.1490-EX90A-D i9-14900HX 64 GB 2 TB SSD RTX4090 16"" QHD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g911-1490-ex90a-d-i9-14900hx-64-gb-2-tb-ssd-rtx4090-16-qhd-notebook-fiyati,640119713.html",2 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,4.10 GHz,NVIDIA,RTX 4090,Harici,16 GB,64 GB,4800 MHz,DDR5,QHD,16 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.5,64 Wh,139.172,16.900383,3.3131468,17.839792,0.0,4.71213,2.155818,0.0,9.890986,0.5679838,8.372467,1.7764279,5.3970103,4.8968353,7.2996483,2.5807445,4.1179724,15.945139,4.2417836,7.7554235,0.09043425,4.67451,12.259791,6.634605,9.902608,5.457732,0.9326122,6.942619,2.430387,6.1764054,4.24932,3.723149,7.906194
"Casper Excalibur G911.1490-DX70A-D i9-14900HX 32 GB 2 TB SSD RTX4070 16"" QHD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g911-1490-dx70a-d-i9-14900hx-32-gb-2-tb-ssd-rtx4070-16-qhd-notebook-fiyati,641745238.html",2 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,4.10 GHz,NVIDIA,RTX 4070,Harici,8 GB,32 GB,4800 MHz,DDR5,QHD,16 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.5,64 Wh,87.919,16.461607,3.3344102,14.573263,0.0,5.886826,2.1332455,0.0,9.270845,0.66263574,8.922746,2.9900353,8.030146,4.48036,5.488578,2.453775,4.498642,17.68003,4.491473,7.4252696,1.5951288,4.5145936,15.646878,6.007873,8.932503,5.206697,1.2050279,8.769223,2.774695,7.432656,4.305308,3.9918222,4.846061
"Monster Tulpar T6 V2.1 AI Creator Ultra 7 155H 16 GB 500 GB SSD RTX4070 16"" FreeDos WQXGA Gaming Laptop",Monster,Monster Tulpar T6,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t6-v2-1-ai-creator-ultra-7-155h-16-gb-500-gb-ssd-rtx4070-16-wqxga-gaming-laptop-fiyati,683337029.html",500 GB,Intel Core Ultra 7,,155H,16.0,1.40 GHz,NVIDIA,RTX 4070,Harici,8 GB,16 GB,5600 MHz,DDR5,WQXGA,16 inç,2560x1600 px,240 Hz,IPS,Free Dos,1.95,80 Wh,79.599,7.521755,7.951256,0.0,0.0,10.092945,2.857185,0.0,7.997455,1.950721,9.580647,3.0503526,10.63483,6.0457244,6.569635,10.8042965,0.57081133,19.24333,2.075336,1.205128,3.4813726,5.3399086,12.187418,7.99549,3.3669255,2.1390831,6.395197,5.8889055,8.39622,4.441541,6.471504,8.157477,6.901469
"Casper Excalibur G870.1270-DVA0X-B i7-12700H 32 GB 500 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1270-dva0x-b-i7-12700h-32-gb-500-gb-ssd-rtx4050-15-6-full-hd-gaming-laptop-fiyati,719621329.html",500 GB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 4050,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,40.5,5.2175093,3.3069663,11.782321,0.0,3.093185,3.5051708,0.0,5.4380393,8.923462,2.0160148,2.9575086,7.655966,11.423748,4.336072,6.0898657,6.836962,11.364241,6.87609,3.6059623,0.0,5.203922,10.967042,7.313337,8.396908,6.2462277,2.6570804,17.152323,2.854982,8.136303,10.268432,0.47939232,5.394324
"Casper Excalibur G770.1270-BFJ0A-B i7-12700H 16 GB 1 TB SSD RTX3050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g770-1270-bfj0a-b-i7-12700h-16-gb-1-tb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,787202215.html",1 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 3050,Harici,4 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.1,52 Wh,38.099,8.089928,2.6015165,5.3662925,0.0,5.431747,3.2853842,0.0,7.250112,8.099167,1.061862,2.85916,6.7658553,10.607813,5.6945615,6.098025,7.6490827,8.560071,8.075917,7.3675957,1.7476529,6.985748,12.843705,10.766165,3.4923668,5.147365,0.0,15.27071,5.565406,12.629803,8.388012,1.1777748,4.251593
"Casper Excalibur G920.1490-DF80A-E i9-14900HX 32 GB 1 TB SSD RTX5080 16"" WQXGA Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g920-1490-df80a-e-i9-14900hx-32-gb-1-tb-ssd-rtx5080-16-wqxga-gaming-laptop-fiyati,986827613.html",1 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,2.20 GHz,NVIDIA,RTX 5080,Harici,16 GB,32 GB,5600 MHz,DDR5,WQXGA,16 inç,2560x1600 px,300 Hz,IPS,Windows 11 Home,2.8,63.05 Wh,123.568,9.801603,8.157479,16.530779,0.0,1.8797697,4.3107867,0.0,10.310649,2.6204224,11.193346,1.4432733,5.9983897,3.188521,11.52348,7.042938,2.0227358,13.199098,4.5118275,5.7916293,4.0058556,4.079696,17.466885,8.132188,6.612676,5.8981056,0.5997191,2.3283865,0.65690166,2.6814847,4.9365587,6.762087,8.023567
"Casper Excalibur G920.1490-EF80X-E i9-14900HX 64 GB 1 TB SSD RTX5080 16"" WQXGA Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g920-1490-ef80x-e-i9-14900hx-64-gb-1-tb-ssd-rtx5080-16-wqxga-gaming-laptop-fiyati,999929446.html",1 TB,Intel Core i9,14. Nesil,i9-14900HX,24.0,2.20 GHz,NVIDIA,RTX 5080,Harici,16 GB,64 GB,5600 MHz,DDR5,WQXGA,16 inç,2560x1600 px,300 Hz,IPS,Free Dos,2.8,63.05 Wh,121.855,8.94946,8.284727,18.523863,0.0,2.280037,2.3402448,0.0,10.706227,2.1544719,11.951175,0.0,5.2257123,3.6918454,10.993733,6.1322107,1.1973798,12.284529,4.414233,3.4192643,4.385809,6.448407,15.191878,8.566938,8.022955,5.1896367,1.9152899,1.9338094,1.2389514,2.0584288,5.946651,8.090014,10.906616
"Casper Excalibur G870.1265-DVA0X-B i7-12650H 32 GB 500 GB SSD RTX4050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1265-dva0x-b-i7-12650h-32-gb-500-gb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,108157539.html",500 GB,Intel Core i7,12. Nesil,i7-12650H,10.0,3.50 GHz,NVIDIA,RTX 4050,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,39.549,4.799394,3.50734,13.239678,0.0,2.7741487,3.9057102,0.0,5.695746,8.17787,2.6770656,3.366121,8.235166,10.472065,3.9081051,6.0274506,6.212614,11.467255,7.1023445,3.6046355,0.2404899,4.844732,9.513019,7.1649036,8.569308,6.362279,2.8962955,16.147621,3.4810848,8.412815,10.506861,0.41613528,5.6942387
"Monster Abra A5 V20.2.2 i5-13500H 32 GB 1 TB SSD RTX4050 15.6"" FreeDOS Full HD Gaming Laptop",Monster,Monster Abra A5,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a5-v20-2-2-i5-13500h-32-gb-1-tb-ssd-rtx4050-15-6-full-hd-notebook-fiyati,121297577.html",1 TB,Intel Core i5,13. Nesil,i5-13500H,12.0,3.50 GHz,NVIDIA,RTX 4050,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.0,62.32 Wh,45.999,3.201339,8.789867,6.6441407,0.0,6.4870143,7.759937,0.0,6.105114,6.7928867,0.11738929,6.508819,9.428483,11.460233,6.30604,6.7284803,4.881803,13.881626,4.8988743,3.5528731,1.4193587,2.4151907,7.726243,8.553948,4.402472,3.8568354,4.538684,10.434669,4.6246967,8.722631,8.477235,0.48243186,1.1072034
"HP Victus 16-S0050NT 892P8EA Ryzen 7 7840HS 16 GB 1 TB SSD RTX4060 16.1"" Full HD Gaming Laptop",HP,HP Victus,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-16-s0050nt-892p8ea-ryzen-7-7840hs-16-gb-1-tb-ssd-rtx4060-16-1-full-hd-notebook-fiyati,199139242.html",1 TB,AMD Ryzen 7,,7840HS,8.0,3.80 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,5600 MHz,DDR5,Full HD,16.1 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.3,70 Wh,54.481,5.472125,10.401174,6.5383153,0.0,3.7252731,3.6625314,0.0,7.8393373,1.7928987,9.331959,8.057949,11.8100815,2.419693,2.9070194,5.080445,2.813918,11.580968,2.9627395,5.6519375,2.3648236,12.248407,12.178006,15.491298,4.836365,1.2830882,8.66885,8.325486,7.60249,10.116694,8.689682,12.136486,8.462779
"Dell G15 5530 G155530012U i7-13650HX 16 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Dell,Dell G15,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-gaming-g15-5530-g155530012u-i7-13650hx-16-gb-512-gb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,442464128.html",512 GB,Intel Core i7,13. Nesil,i7-13650HX,14.0,3.60 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,165 Hz,IPS,Linux,2.35,56 Wh,94.482,6.8988285,6.79754,8.11163,0.0,8.514413,2.42972,0.0,6.135025,2.4148345,1.284916,7.2655463,4.5024915,13.418101,8.543903,2.0283506,8.450463,14.378458,1.5770246,8.480212,2.603577,6.7611356,4.6425037,5.8845944,7.7879467,6.0797744,9.151684,8.890146,0.5680339,12.097924,5.0673,4.356307,10.171972
"Casper Excalibur G870.1362-BVB0X-B i7-13620H 16 GB 500 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1362-bvb0x-b-i7-13620h-16-gb-500-gb-ssd-rtx4060-15-6-full-hd-gaming-laptop-fiyati,710043626.html",500 GB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,46.759,9.642583,5.1387753,13.047007,0.0,5.9603505,0.0,0.0,5.1674337,4.002278,4.840889,4.63687,8.056308,11.294959,3.6218965,2.304628,7.815515,17.344103,4.532198,5.957238,3.0616372,7.7369533,9.905576,1.7684939,9.304112,7.9508266,6.366812,14.714352,4.3424616,12.528863,9.76261,2.2629776,6.7194023
"Casper Excalibur G870.1270-BFB0A-B i7-12700H 16 GB 1 TB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1270-bfb0a-b-i7-12700h-16-gb-1-tb-ssd-rtx4060-15-6-full-hd-gaming-laptop-fiyati,719790194.html",1 TB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.5,61 Wh,45.999,5.157456,6.22122,9.071281,0.0,4.900653,0.54878783,0.0,6.8247523,5.8433495,1.4953693,3.4546564,8.981129,11.421914,4.8837657,2.0840251,7.7519855,12.69565,5.7467318,5.3672533,4.0422535,9.229653,11.450972,8.08371,6.3159604,5.5152555,2.9304922,14.344366,4.243884,12.168548,10.255957,2.8284602,5.6963444
"Asus TUF Gaming F15 FX507VI-LP143 i7-13620H 32 GB 1 TB SSD RTX4070 15.6"" Full HD Gaming La",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vi-lp143-i7-13620h-32-gb-1-tb-ssd-rtx4070-15-6-full-hd-gaming-la-fiyati,761297614.html",1 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4070,Harici,8 GB,32 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.2,90 Wh,85.799,7.6590896,3.1343133,7.480116,0.0,7.270185,4.573905,0.0,9.3928795,0.2069723,7.7263346,1.8576636,12.746862,6.9549656,3.8352158,6.5080705,6.3384414,17.76633,5.889068,9.895457,5.6716413,2.7187364,9.459571,8.278597,9.321568,6.0740175,1.6082811,12.501263,2.177866,12.552645,8.907354,1.3340086,9.603477
"Monster Tulpar T6 V3.1.1 i7-13700HX 16 GB 1 TB SSD RTX4060 16"" W11H WUXGA Gaming Laptop",Monster,Monster Tulpar T6,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t6-v3-1-1-i7-13700hx-16-gb-1-tb-ssd-rtx4060-16-w11h-wuxga-gaming-laptop-fiyati,847635182.html",1 TB,Intel Core i7,13. Nesil,i7-13700HX,16.0,3.70 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,4800 MHz,DDR5,WUXGA,16 inç,1920x1200 px,165 Hz,IPS,Windows 11 Home,2.35,54 Wh,58.599,11.313841,8.387891,0.0,0.0,9.34208,6.5222015,0.0,5.1324472,0.0,5.7615952,4.6250772,8.040789,6.0004206,6.2527122,8.033396,4.727734,19.69055,0.0,10.632698,2.4314022,4.202356,8.987674,8.022911,6.8461595,3.7820551,7.804131,5.7136364,2.9442062,11.449972,3.9386024,4.7735596,10.254993
"Casper Excalibur G870.1362-DFA0A-B i7-13620H 32 GB 1 TB SSD RTX4050 15.6"" Full HD Gaming Laptop",Casper,Casper Excalibur,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1362-dfa0a-b-i7-13620h-32-gb-1-tb-ssd-rtx4050-15-6-full-hd-gaming-laptop-fiyati,949377623.html",1 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,NVIDIA,RTX 4050,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.5,60 Wh,46.739,6.65645,4.4357605,10.925663,0.0,0.23374099,6.984512,0.0,4.261006,5.3993177,4.7089143,6.328144,7.600892,10.234916,7.1103177,7.333244,6.6049657,15.570072,4.4020677,10.0206585,0.94394696,3.2271621,12.371398,4.1248336,5.2810354,8.199631,2.023852,15.553512,2.1020448,9.299748,9.158459,0.0,7.728634
"Asus TUF Gaming A15 FA506NCR-HN035 Ryzen 7 7435HS 8 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-a15-fa506ncr-hn035-ryzen-7-7435hs-8-gb-512-gb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,979677164.html",8 GB,AMD Ryzen 7,,7435HS,8.0,3.10 GHz,NVIDIA,RTX 3050,Harici,4 GB,8 GB,4800 MHz,DDR5,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Free Dos,2.3,48 Wh,30.999,6.1452875,0.0,8.548306,0.0,4.7035036,5.073558,0.0,13.448644,2.5507824,8.26131,6.67054,11.835953,3.0276885,1.5988111,4.7329984,6.685672,4.3862576,7.775912,11.774978,4.942208,3.7700937,5.1379476,17.948338,8.479457,2.208147,0.73806083,9.825042,4.2096667,9.2875805,5.779235,5.316763,8.893267
"Asus Tuf Gaming A15 FA507UIA38-LP124A38 Amd Ryzen 9 8945HS 32GB 1tb SSD RTX4070 Freedos 15.6"" Fhd 144Hz Taşınabilir Bilgisayar",Asus,Asus Tuf,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-a15-fa507uia38-lp124a38-amd-ryzen-9-8945hs-32gb-1tb-ssd-rtx4070-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-fiyati,697503730.html",1 TB,AMD Ryzen 9,,8945HS,,,NVIDIA,RTX 4070,Harici,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,2.35,60 Wh,83.999,1.8418908,0.86521614,6.642537,0.0,2.4557257,3.121336,0.0,7.936381,5.0256987,5.7355323,8.709442,9.920079,9.65659,7.500325,6.6832647,3.19601,9.852226,4.5368667,5.1284814,1.4142439,3.5728116,12.125389,11.76669,2.4821994,4.1419153,1.1768404,12.343852,4.944599,7.1729546,6.4930186,3.0245843,9.156635
"Monster Tulpar T7 V20.6.9 i7-13700H 64 GB 1 TB SSD RTX4060 17.3"" W11H Full HD Gaming Laptop",Monster,Monster Tulpar T7,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t7-v20-6-9-i7-13700h-64-gb-1-tb-ssd-rtx4060-17-3-full-hd-notebook-fiyati,122395414.html",1 TB,Intel Core i7,13. Nesil,i7-13700H,14.0,3.70 GHz,NVIDIA,RTX 4060,Harici,8 GB,64 GB,3200 MHz,DDR4,Full HD,17.3 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,2.5,62.32 Wh,68.399,5.575045,5.045076,0.79470396,0.0,6.504247,4.488321,0.0,4.6980586,3.6276305,4.325419,7.043913,7.9525995,11.521265,5.8762727,4.6340218,6.349166,15.674936,0.0,6.9810696,4.254096,4.1020966,9.516894,4.6107674,5.8560596,2.7628949,7.571784,13.668735,4.7115297,8.556017,7.0571337,3.8460498,3.6450577
"Asus TUF Gaming F15 FX507ZV4-LP055W i7-12700H 16 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Asus,Asus TUF Gaming,"https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zv4-lp055w-i7-12700h-16-gb-512-gb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,162163899.html",512 GB,Intel Core i7,12. Nesil,i7-12700H,14.0,3.50 GHz,NVIDIA,RTX 4060,Harici,8 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Windows 11 Home,2.2,56 Wh,74.999,5.3299384,1.6817688,4.8370104,0.0,9.357259,5.2426834,0.0,10.943112,6.3010716,1.9709624,5.7403097,6.603361,10.603597,5.866238,1.7633721,11.260183,7.409266,5.1344633,11.090345,6.72806,4.1713243,7.1741724,7.310292,5.57784,6.3268247,5.3308444,13.865075,3.3239887,10.95748,6.493779,3.0882127,3.6272526
